unified_id,entity_type,entity_type_name,entity_name
40453,3,BP,T follicular helper cell differentiation
40454,3,BP,regulation of neutrophil mediated killing of bacterium
40455,2,Gene,SNORD55
40456,2,Gene,GPHB5
40457,2,Gene,SIGLEC5
40458,2,Gene,CYB5D2
40459,1,SideEffect,Choreoathetoid movements
40460,4,Compound,Maprotiline
40461,2,Gene,HADHA
40462,1,SideEffect,Carotid pulse
40463,2,Gene,GTF2IRD2B
40464,3,BP,bilirubin conjugation
40465,1,SideEffect,Injection site haemorrhage
40466,1,SideEffect,Eyelash discolouration
40467,7,Pathway,SUMOylation of RNA binding proteins
40468,2,Gene,ATP6V1FNB
40469,2,Gene,SNORD116-9
40470,3,BP,lymphocyte chemotaxis
40471,1,SideEffect,Rales
40472,2,Gene,PPT1
40473,7,Pathway,CTLA4 inhibitory signaling
40474,3,BP,response to diamide
40475,7,Pathway,Synaptic adhesion-like molecules
40476,0,Symptom,Glycogen Storage Disease Type IIb
40477,3,BP,glial cell-derived neurotrophic factor receptor signaling pathway
40478,5,MF,ubiquinol-cytochrome-c reductase activity
40479,3,BP,immune response-regulating signaling pathway
40480,8,CC,TEAD-1-YAP complex
40481,1,SideEffect,Sickle cell anaemia
40482,7,Pathway,Dopamine receptors
40483,7,Pathway,Adrenaline signalling through Alpha-2 adrenergic receptor
40484,7,Pathway,Effects of PIP2 hydrolysis
40485,7,Pathway,Synthesis of Leukotrienes (LT) and Eoxins (EX)
40486,2,Gene,SIGLEC16
40487,1,SideEffect,Chorea
40488,5,MF,Rho GDP-dissociation inhibitor activity
40489,2,Gene,TMEM41A
40490,4,Compound,Hydrocortisone succinate
40491,2,Gene,FDFT1
40492,4,Compound,Hydralazine
40493,0,Symptom,Persistent Vegetative State
40494,3,BP,purine nucleoside bisphosphate catabolic process
40495,3,BP,axial mesoderm formation
40496,2,Gene,RNASE7
40497,2,Gene,LOC107985317
40498,1,SideEffect,Metastatic disease
40499,2,Gene,MIR4326
40500,3,BP,cellular response to menadione
40501,3,BP,regulation of photoreceptor cell differentiation
40502,7,Pathway,Biosynthesis of E-series 18(R)-resolvins
40503,2,Gene,SNORD114-30
40504,1,SideEffect,Periodontitis
40505,2,Gene,STPG3-AS1
40506,1,SideEffect,Feeling cold
40507,9,Disease,dental caries
40508,3,BP,regulation of barbed-end actin filament capping
40509,5,MF,lysophospholipid acyltransferase activity
40510,5,MF,inorganic diphosphatase activity
40511,1,SideEffect,Scleral haemorrhage
40512,3,BP,regulation of neutrophil apoptotic process
40513,3,BP,cellular response to alkaloid
40514,3,BP,pseudopodium organization
40515,5,MF,leukemia inhibitory factor receptor activity
40516,2,Gene,GAB4
40517,7,Pathway,Assembly of active LPL and LIPC lipase complexes
40518,2,Gene,PSMG3-AS1
40519,3,BP,sinoatrial node development
40520,5,MF,intracellular sodium activated potassium channel activity
40521,3,BP,maintenance of permeability of blood-brain barrier
40522,8,CC,Mpp10 complex
40523,2,Gene,MAN2B2
40524,1,SideEffect,Abnormal withdrawal bleeding
40525,3,BP,regulation of satellite cell activation involved in skeletal muscle regeneration
40526,0,Symptom,Mental Fatigue
40527,3,BP,response to rapamycin
40528,2,Gene,ZP4
40529,2,Gene,EVPLL
40530,3,BP,"vesicle targeting, to, from or within Golgi"
40531,2,Gene,MAP4K4
40532,7,Pathway,MAPK Cascade
40533,2,Gene,MIR561
40534,3,BP,regulation of sarcomere organization
40535,3,BP,macrophage apoptotic process
40536,4,Compound,Loteprednol
40537,4,Compound,Testosterone propionate
40538,5,MF,manganese ion binding
40539,3,BP,regulation of skeletal muscle tissue regeneration
40540,2,Gene,ITIH4
40541,9,Disease,skin cancer
40542,5,MF,O-palmitoyltransferase activity
40543,6,PharmacologicClass,P-Glycoprotein Inducers
40544,7,Pathway,Erythropoietin activates STAT5
40545,7,Pathway,Citric acid cycle (TCA cycle)
40546,7,Pathway,Regulation of cortical dendrite branching
40547,8,CC,proteasome activator complex
40548,1,SideEffect,Gonadotropins NOS low
40549,3,BP,"substrate-dependent cell migration, cell extension"
40550,5,MF,succinyltransferase activity
40551,3,BP,negative regulation of signal transduction in absence of ligand
40552,3,BP,galactosylceramide catabolic process
40553,2,Gene,SNORA73A
40554,2,Gene,MIR4274
40555,3,BP,protein-cofactor linkage
40556,2,Gene,CBX1
40557,0,Symptom,Optical Illusions
40558,5,MF,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
40559,3,BP,cell differentiation in hindbrain
40560,2,Gene,PIR
40561,2,Gene,IGHV2-26
40562,2,Gene,LINC01587
40563,2,Gene,MIR4478
40564,10,Anatomy,autonomic nervous system
40565,3,BP,positive regulation of transcription initiation from RNA polymerase II promoter
40566,2,Gene,ZNF84-DT
40567,3,BP,histone H2A acetylation
40568,1,SideEffect,Osteoporotic fracture
40569,2,Gene,NTMT1
40570,3,BP,positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway
40571,2,Gene,GMFB
40572,5,MF,anion transmembrane transporter activity
40573,2,Gene,SCAMP1-AS1
40574,2,Gene,AQP4
40575,2,Gene,PCDHGB8P
40576,1,SideEffect,Toxic confusional state
40577,2,Gene,CEP68
40578,6,PharmacologicClass,Sulfones
40579,3,BP,mitochondrial DNA metabolic process
40580,1,SideEffect,Erythema infectiosum
40581,2,Gene,CCDC25
40582,3,BP,positive regulation of proteoglycan biosynthetic process
40583,5,MF,signal recognition particle binding
40584,7,Pathway,Phosphorylation of CD3 and TCR zeta chains
40585,2,Gene,KIAA1614
40586,2,Gene,C5AR2
40587,2,Gene,USP17L10
40588,5,MF,carboxyl-O-methyltransferase activity
40589,1,SideEffect,Aphakic cystoid macular oedema
40590,3,BP,positive regulation of muscle contraction
40591,2,Gene,TMEM272
40592,3,BP,negative regulation of glucocorticoid secretion
40593,2,Gene,EFHB
40594,3,BP,programmed cell death involved in cell development
40595,1,SideEffect,Type 2 diabetes mellitus
40596,2,Gene,LOC105371730
40597,3,BP,positive regulation of cell cycle
40598,3,BP,negative regulation of single-species biofilm formation
40599,3,BP,regulation of metanephric glomerular mesangial cell proliferation
40600,2,Gene,MUC5B
40601,3,BP,molting cycle
40602,2,Gene,OR52E8
40603,2,Gene,LRRC66
40604,4,Compound,Sorafenib
40605,2,Gene,CEBPA
40606,3,BP,negative regulation of Notch signaling pathway involved in somitogenesis
40607,3,BP,rostrocaudal neural tube patterning
40608,3,BP,regulation of neural retina development
40609,2,Gene,GALNT13
40610,3,BP,transferrin transport
40611,3,BP,negative regulation of mast cell activation involved in immune response
40612,7,Pathway,GLI3 is processed to GLI3R by the proteasome
40613,1,SideEffect,Wernicke-Korsakoff syndrome
40614,2,Gene,SCYGR2
40615,2,Gene,HCG20
40616,1,SideEffect,Lumbar radiculopathy
40617,2,Gene,LOC105378499
40618,2,Gene,MIR125B2
40619,3,BP,cellular response to antibiotic
40620,3,BP,regulation of peptidyl-tyrosine phosphorylation
40621,4,Compound,Dronedarone
40622,5,MF,delta14-sterol reductase activity
40623,2,Gene,LOC100287837
40624,3,BP,growth involved in symbiotic interaction
40625,2,Gene,PLA2G4E
40626,3,BP,negative regulation of myeloid leukocyte differentiation
40627,2,Gene,LINC02269
40628,1,SideEffect,Mg++ increased
40629,2,Gene,GGTA1P
40630,2,Gene,OR6F1
40631,10,Anatomy,skeletal joint
40632,2,Gene,LINC00491
40633,4,Compound,Perindopril
40634,3,BP,putrescine biosynthetic process
40635,3,BP,macrophage migration
40636,2,Gene,ZNF423
40637,3,BP,negative regulation of intracellular lipid transport
40638,2,Gene,LOC100506937
40639,8,CC,chromatin silencing complex
40640,2,Gene,MIR302CHG
40641,7,Pathway,E3 ubiquitin ligases ubiquitinate target proteins
40642,8,CC,transmembrane transporter complex
40643,2,Gene,B3GAT1
40644,3,BP,establishment of blood-nerve barrier
40645,2,Gene,FAM205A
40646,8,CC,nuclear cyclin-dependent protein kinase holoenzyme complex
40647,2,Gene,ZBTB20-AS4
40648,1,SideEffect,Cannula site reaction
40649,3,BP,skeletal myofibril assembly
40650,5,MF,"ligase activity, forming carbon-nitrogen bonds"
40651,1,SideEffect,Descemetitis
40652,3,BP,actin filament-based transport
40653,1,SideEffect,Microalbuminuria
40654,2,Gene,EDC3
40655,2,Gene,ABCB10
40656,3,BP,microvillus assembly
40657,3,BP,viral life cycle
40658,1,SideEffect,Mental state abnormal
40659,2,Gene,VTRNA1-3
40660,5,MF,phosphatidylinositol-3-phosphatase activity
40661,2,Gene,PTOV1-AS1
40662,2,Gene,RAB5C
40663,5,MF,bisphosphoglycerate mutase activity
40664,7,Pathway,Signaling events mediated by focal adhesion kinase
40665,2,Gene,LINC00607
40666,9,Disease,gestational diabetes
40667,5,MF,potassium ion leak channel activity
40668,3,BP,nucleosome mobilization
40669,2,Gene,DGCR6
40670,3,BP,cerebellar Purkinje cell layer maturation
40671,2,Gene,MIR8073
40672,5,MF,protein phosphorylated amino acid binding
40673,3,BP,alcohol biosynthetic process
40674,5,MF,DNA-(apurinic or apyrimidinic site) endonuclease activity
40675,2,Gene,CCDC167
40676,4,Compound,Ixabepilone
40677,8,CC,anchored component of presynaptic membrane
40678,5,MF,Notch binding
40679,5,MF,RNA adenylyltransferase activity
40680,2,Gene,TEX13C
40681,3,BP,low-density lipoprotein particle receptor catabolic process
40682,8,CC,caveolar macromolecular signaling complex
40683,2,Gene,FUT8
40684,1,SideEffect,Foetal death
40685,5,MF,alkenylglycerophosphoethanolamine hydrolase activity
40686,3,BP,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
40687,3,BP,"fatty acid elongation, polyunsaturated fatty acid"
40688,8,CC,microtubule associated complex
40689,2,Gene,TOR1A
40690,2,Gene,OAT
40691,1,SideEffect,Haematochezia
40692,2,Gene,TTYH1
40693,5,MF,coenzyme transmembrane transporter activity
40694,2,Gene,NCRNA00250
40695,2,Gene,KRTAP5-10
40696,2,Gene,NAV2-AS5
40697,3,BP,response to activity
40698,2,Gene,LRRC71
40699,3,BP,regulation of keratinocyte apoptotic process
40700,2,Gene,BOLA3
40701,3,BP,cellular response to virus
40702,2,Gene,LOC100652999
40703,3,BP,malonyl-CoA biosynthetic process
40704,2,Gene,HOXB-AS3
40705,1,SideEffect,Bone density decreased
40706,10,Anatomy,purkinje fiber
40707,10,Anatomy,corticospinal tract
40708,2,Gene,IRX1
40709,8,CC,autolysosome
40710,3,BP,kidney field specification
40711,10,Anatomy,zygomatic arch
40712,2,Gene,KIRREL2
40713,3,BP,positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process
40714,2,Gene,CA14
40715,8,CC,cell trailing edge
40716,3,BP,pyrimidine nucleotide transport
40717,5,MF,mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity
40718,1,SideEffect,Cirrhosis alcoholic
40719,7,Pathway,Synthesis of UDP-N-acetyl-glucosamine
40720,5,MF,galactose binding
40721,1,SideEffect,Neutropenic colitis
40722,5,MF,myristoyl-CoA hydrolase activity
40723,1,SideEffect,Uterine haemorrhage
40724,3,BP,negative regulation of peptidyl-serine phosphorylation
40725,2,Gene,RUFY4
40726,3,BP,positive regulation of myeloid leukocyte differentiation
40727,1,SideEffect,Loss of libido
40728,2,Gene,SNORA2B
40729,3,BP,protein farnesylation
40730,3,BP,positive regulation of cardiac epithelial to mesenchymal transition
40731,2,Gene,BHLHB9
40732,2,Gene,FGF6
40733,1,SideEffect,Gonorrhoea
40734,1,SideEffect,Acrodynia
40735,3,BP,positive regulation of protein oligomerization
40736,5,MF,acetyl-CoA hydrolase activity
40737,3,BP,transmembrane receptor protein tyrosine kinase signaling pathway
40738,3,BP,cell wall disruption in other organism
40739,3,BP,mucus secretion
40740,2,Gene,CBX8
40741,2,Gene,HSPA4L
40742,7,Pathway,RXR and RAR heterodimerization with other nuclear receptor
40743,1,SideEffect,Application site paraesthesia
40744,2,Gene,UBQLNL
40745,2,Gene,MIR1226
40746,3,BP,negative regulation of serine-type endopeptidase activity
40747,1,SideEffect,Retinitis
40748,4,Compound,Penbutolol
40749,3,BP,negative regulation of lipid transporter activity
40750,3,BP,dGTP catabolic process
40751,3,BP,gamma-delta T cell activation
40752,2,Gene,HNRNPCL3
40753,3,BP,cellular response to granulocyte macrophage colony-stimulating factor stimulus
40754,5,MF,RNA polymerase activity
40755,2,Gene,HCG17
40756,2,Gene,LMF2
40757,3,BP,pyrimidine nucleotide catabolic process
40758,3,BP,regulation of RNA interference
40759,1,SideEffect,Stinging of nose
40760,5,MF,carboxyl- or carbamoyltransferase activity
40761,5,MF,type I transforming growth factor beta receptor binding
40762,10,Anatomy,lip
40763,2,Gene,CCL14
40764,5,MF,receptor signaling protein tyrosine kinase activator activity
40765,2,Gene,CDRT15
40766,2,Gene,LINC01315
40767,3,BP,protein targeting to mitochondrion
40768,3,BP,negative regulation of secretion by cell
40769,2,Gene,UPK3BL1
40770,2,Gene,MIR6856
40771,3,BP,eating behavior
40772,1,SideEffect,Drug administration error
40773,4,Compound,Anastrozole
40774,7,Pathway,Regulation of Complement cascade
40775,6,PharmacologicClass,Thyroxine
40776,4,Compound,Cefapirin
40777,3,BP,regulation of sulfur amino acid metabolic process
40778,2,Gene,SCARNA3
40779,2,Gene,CPEB2-DT
40780,3,BP,choline metabolic process
40781,4,Compound,Almotriptan
40782,0,Symptom,"Hearing Loss, Conductive"
40783,2,Gene,NIPAL3
40784,2,Gene,TMSB4XP1
40785,3,BP,Golgi to plasma membrane protein transport
40786,0,Symptom,"Cardiac Output, Low"
40787,2,Gene,MANSC1
40788,7,Pathway,TYSND1 cleaves peroxisomal proteins
40789,2,Gene,MIR4307
40790,2,Gene,SNX25
40791,2,Gene,NPIPA8
40792,3,BP,norepinephrine biosynthetic process
40793,3,BP,negative regulation of metanephros development
40794,2,Gene,ABRA
40795,2,Gene,LOC100508046
40796,3,BP,negative regulation of bone remodeling
40797,2,Gene,ZNF778
40798,3,BP,regulation of smooth muscle cell proliferation
40799,1,SideEffect,Upper gastrointestinal symptoms
40800,6,PharmacologicClass,Serotonin Uptake Inhibitors
40801,2,Gene,GTF2A1
40802,8,CC,DNA packaging complex
40803,3,BP,cellular response to interleukin-6
40804,2,Gene,LINC01554
40805,5,MF,glycerol transmembrane transporter activity
40806,2,Gene,SNORA63E
40807,4,Compound,Abarelix
40808,0,Symptom,Rubinstein-Taybi Syndrome
40809,3,BP,positive regulation of TORC1 signaling
40810,2,Gene,LINC01946
40811,2,Gene,GPC5-AS1
40812,3,BP,response to acetylcholine
40813,4,Compound,Magaldrate
40814,7,Pathway,GABA receptor activation
40815,1,SideEffect,Thermal burn
40816,3,BP,peptidyl-lysine acetylation
40817,2,Gene,CDY2A
40818,2,Gene,MIR603
40819,2,Gene,LGALS17A
40820,2,Gene,GREM1
40821,3,BP,positive regulation of corticotropin secretion
40822,3,BP,galactolipid metabolic process
40823,5,MF,biliverdin reductase activity
40824,2,Gene,CASC22
40825,5,MF,passive transmembrane transporter activity
40826,3,BP,regulation of defense response to bacterium
40827,2,Gene,EPHX2
40828,5,MF,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity"
40829,3,BP,regulation of protein complex disassembly
40830,4,Compound,Nabilone
40831,1,SideEffect,Ephelides
40832,3,BP,apoptotic chromosome condensation
40833,2,Gene,GOLGA8IP
40834,2,Gene,IGF2BP2-AS1
40835,3,BP,glucose-6-phosphate transport
40836,8,CC,pole plasm
40837,2,Gene,ABHD2
40838,1,SideEffect,Oropharyngeal blistering
40839,1,SideEffect,Elastosis perforans
40840,3,BP,3'-UTR-mediated mRNA destabilization
40841,7,Pathway,Eukaryotic Translation Elongation
40842,2,Gene,CADPS
40843,1,SideEffect,Aortic dissection
40844,3,BP,response to glucose
40845,1,SideEffect,Gastrinoma
40846,4,Compound,Solifenacin
40847,1,SideEffect,Psychosis depressive
40848,2,Gene,IGSF5
40849,2,Gene,LELP1
40850,2,Gene,VKORC1L1
40851,1,SideEffect,Breast discharge
40852,3,BP,positive regulation of mesoderm formation
40853,2,Gene,C8orf44-SGK3
40854,3,BP,visual perception
40855,1,SideEffect,Coagulation time prolonged
40856,2,Gene,GOLGA8J
40857,3,BP,leukocyte degranulation
40858,1,SideEffect,Tooth malformation
40859,1,SideEffect,Abdominal wall abscess
40860,2,Gene,CSTF2T
40861,2,Gene,SLC25A3
40862,5,MF,UDP-glycosyltransferase activity
40863,3,BP,RNA surveillance
40864,2,Gene,GAGE12C
40865,4,Compound,Pirfenidone
40866,8,CC,endoplasmic reticulum palmitoyltransferase complex
40867,2,Gene,ZSWIM6
40868,2,Gene,DSTNP2
40869,2,Gene,ASIC3
40870,3,BP,glucose import
40871,4,Compound,Dihydroergotamine
40872,1,SideEffect,Listeriosis
40873,3,BP,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
40874,1,SideEffect,Application site atrophy
40875,2,Gene,ZNF394
40876,3,BP,regulation of extracellular matrix disassembly
40877,0,Symptom,Torticollis
40878,8,CC,NatB complex
40879,7,Pathway,Digestion
40880,7,Pathway,PPARA activates gene expression
40881,3,BP,tRNA wobble position uridine thiolation
40882,2,Gene,LOC101930275
40883,2,Gene,LOC439933
40884,2,Gene,CMPK2
40885,2,Gene,HDHD3
40886,8,CC,AP-2 adaptor complex
40887,4,Compound,Lumacaftor
40888,1,SideEffect,Generalized macular rash
40889,2,Gene,MIR203A
40890,5,MF,MutSalpha complex binding
40891,2,Gene,RWDD2B
40892,5,MF,tryptophan-tRNA ligase activity
40893,3,BP,white fat cell differentiation
40894,2,Gene,FRG2KP
40895,2,Gene,ERVK-7
40896,2,Gene,ACTR3
40897,2,Gene,GPIHBP1
40898,2,Gene,MIR4705
40899,3,BP,regulation of intracellular pH
40900,3,BP,renal absorption
40901,2,Gene,SNORD109B
40902,5,MF,arylsulfatase activity
40903,1,SideEffect,Erythrasma
40904,2,Gene,IGLV2-11
40905,2,Gene,LINC00334
40906,4,Compound,Cefmetazole
40907,3,BP,formation of translation preinitiation complex
40908,2,Gene,OR4F17
40909,2,Gene,TBC1D27P
40910,2,Gene,FRMD8
40911,2,Gene,CD300LG
40912,1,SideEffect,Testis cancer
40913,2,Gene,WDR59
40914,2,Gene,AQP7P3
40915,2,Gene,ZNF22
40916,2,Gene,MPRIP
40917,2,Gene,C11orf86
40918,2,Gene,ZNF532
40919,3,BP,negative regulation of autophagosome maturation
40920,3,BP,regulation of respiratory burst involved in inflammatory response
40921,2,Gene,SNORD66
40922,5,MF,glucose-6-phosphate dehydrogenase activity
40923,2,Gene,TBC1D3L
40924,3,BP,protein-DNA complex disassembly
40925,3,BP,plasma membrane raft assembly
40926,3,BP,L-alanine metabolic process
40927,2,Gene,ATP11A-AS1
40928,2,Gene,LINC02375
40929,2,Gene,ARHGDIB
40930,7,Pathway,FGFR2b ligand binding and activation
40931,2,Gene,TMEM254
40932,2,Gene,LOC389906
40933,1,SideEffect,Cardiac death
40934,5,MF,tRNA-4-demethylwyosine synthase activity
40935,7,Pathway,RUNX1 regulates transcription of genes involved in differentiation of HSCs
40936,2,Gene,JPH1
40937,3,BP,cytokine production involved in immune response
40938,1,SideEffect,Brown tumour
40939,2,Gene,SNORD115-29
40940,3,BP,negative regulation of cell killing
40941,1,SideEffect,Burkitt's lymphoma
40942,3,BP,negative regulation of mRNA 3'-end processing
40943,2,Gene,LINC02382
40944,2,Gene,GAGE12H
40945,5,MF,leukotriene-C4 synthase activity
40946,1,SideEffect,Abdominal injury
40947,2,Gene,PLAAT4
40948,2,Gene,MIR10B
40949,5,MF,thioredoxin peroxidase activity
40950,3,BP,negative regulation of glucagon secretion
40951,1,SideEffect,Lymphangioleiomyomatosis
40952,8,CC,oligosaccharyltransferase complex
40953,2,Gene,LOC100287792
40954,5,MF,nuclear receptor binding
40955,2,Gene,MIR541
40956,8,CC,interleukin-23 receptor complex
40957,3,BP,sulfate transmembrane transport
40958,4,Compound,Loratadine
40959,4,Compound,Histrelin
40960,7,Pathway,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
40961,5,MF,corticotrophin-releasing factor receptor activity
40962,3,BP,negative regulation of inner ear auditory receptor cell differentiation
40963,3,BP,maintenance of location
40964,2,Gene,FAIM2
40965,3,BP,regulation of chemokine biosynthetic process
40966,2,Gene,RADX
40967,1,SideEffect,Bilirubin unconjugated increased
40968,5,MF,oligosaccharyl transferase activity
40969,3,BP,leucine catabolic process
40970,2,Gene,RTL1
40971,2,Gene,PPP1R18
40972,1,SideEffect,Uterine cervical erosion
40973,2,Gene,TRBC1
40974,5,MF,monosialoganglioside sialyltransferase activity
40975,3,BP,negative regulation of protein depolymerization
40976,2,Gene,FALEC
40977,2,Gene,CBSL
40978,7,Pathway,TFs Regulate miRNAs related to cardiac hypertrophy
40979,2,Gene,FBXO2
40980,1,SideEffect,Laceration
40981,1,SideEffect,Drug withdrawal syndrome neonatal
40982,1,SideEffect,Paraesthesia
40983,2,Gene,SNHG20
40984,1,SideEffect,Injection site burning
40985,1,SideEffect,Bile duct stenosis
40986,2,Gene,PTGES2-AS1
40987,8,CC,lipoprotein particle
40988,2,Gene,TAS2R4
40989,7,Pathway,"Transport of vitamins, nucleosides, and related molecules"
40990,3,BP,regulation of B cell chemotaxis
40991,2,Gene,PCBD2
40992,1,SideEffect,Periodontal disease
40993,4,Compound,Fluoxymesterone
40994,2,Gene,PTS
40995,2,Gene,C12orf60
40996,2,Gene,LINC02733
40997,3,BP,purine ribonucleoside triphosphate biosynthetic process
40998,3,BP,positive regulation of translational initiation by iron
40999,10,Anatomy,pancreas
41000,3,BP,regulation of protein K48-linked deubiquitination
41001,1,SideEffect,Leukaemoid reaction
41002,3,BP,B cell proliferation
41003,3,BP,diadenosine hexaphosphate catabolic process
41004,3,BP,"regulation of Wnt signaling pathway, planar cell polarity pathway"
41005,2,Gene,LOC254028
41006,4,Compound,Meclofenamic acid
41007,3,BP,regulation of actin filament-based movement
41008,3,BP,T cell receptor V(D)J recombination
41009,8,CC,protein phosphatase type 1 complex
41010,2,Gene,GRID2IP
41011,3,BP,ethanol catabolic process
41012,2,Gene,MYOSLID
41013,2,Gene,NRL
41014,2,Gene,SMCO1
41015,3,BP,response to lipopolysaccharide
41016,3,BP,negative regulation of G protein-coupled receptor signaling pathway
41017,1,SideEffect,Cardiac murmur
41018,2,Gene,ADGRF3
41019,3,BP,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
41020,3,BP,negative regulation of SMAD protein signal transduction
41021,2,Gene,ULK4P3
41022,7,Pathway,SHC1 events in ERBB4 signaling
41023,3,BP,positive regulation of metanephric DCT cell differentiation
41024,2,Gene,KLK13
41025,5,MF,corticotropin-releasing hormone receptor 2 binding
41026,3,BP,pyrimidine-containing compound transmembrane transport
41027,2,Gene,STARD7-AS1
41028,2,Gene,SNORA5A
41029,10,Anatomy,lacrimal apparatus
41030,2,Gene,RCC1L
41031,2,Gene,DCAF8
41032,0,Symptom,Sciatica
41033,4,Compound,Hexylresorcinol
41034,0,Symptom,Paresis
41035,3,BP,membrane repolarization during action potential
41036,3,BP,membrane lipid metabolic process
41037,2,Gene,WBP1
41038,3,BP,positive regulation of interferon-beta secretion
41039,3,BP,negative regulation of cell adhesion
41040,3,BP,negative regulation of smooth muscle contraction
41041,5,MF,superoxide-generating NADPH oxidase activator activity
41042,2,Gene,MERTK
41043,2,Gene,LINC02540
41044,3,BP,meiotic cell cycle
41045,3,BP,nephron epithelium morphogenesis
41046,2,Gene,LOC100996404
41047,2,Gene,MIR6821
41048,2,Gene,ABCG1
41049,3,BP,transdifferentiation
41050,2,Gene,NHLRC3
41051,2,Gene,KRTAP22-1
41052,5,MF,galactose 3-O-sulfotransferase activity
41053,3,BP,pteridine-containing compound catabolic process
41054,3,BP,positive regulation of ion transmembrane transporter activity
41055,8,CC,histone methyltransferase complex
41056,1,SideEffect,White matter lesion
41057,3,BP,negative regulation of protein oligomerization
41058,2,Gene,FES
41059,2,Gene,KRTAP2-2
41060,5,MF,bone sialoprotein binding
41061,1,SideEffect,Gout acute
41062,1,SideEffect,Breast disorder female
41063,8,CC,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial"
41064,2,Gene,TRPC2
41065,1,SideEffect,Skin odour abnormal
41066,2,Gene,MIR548F3
41067,2,Gene,LINC02274
41068,1,SideEffect,Retinal deposits
41069,5,MF,UTP binding
41070,3,BP,negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor
41071,2,Gene,AKAP13
41072,3,BP,positive regulation of vascular smooth muscle cell dedifferentiation
41073,3,BP,glutamine transport
41074,8,CC,dehydrodolichyl diphosphate synthase complex
41075,3,BP,regulation of membrane repolarization during atrial cardiac muscle cell action potential
41076,2,Gene,GALR2
41077,2,Gene,C19orf84
41078,3,BP,cerebellar granular layer formation
41079,3,BP,protein dealkylation
41080,3,BP,negative T cell selection
41081,4,Compound,Istradefylline
41082,1,SideEffect,Muscle twitching
41083,7,Pathway,Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE
41084,3,BP,negative regulation of myoblast differentiation
41085,3,BP,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway
41086,1,SideEffect,Deafness unilateral
41087,3,BP,peptidyl-arginine N-methylation
41088,2,Gene,SNORD3J
41089,2,Gene,SNORD115-13
41090,5,MF,histone acetyltransferase activity (H3-K23 specific)
41091,1,SideEffect,Heat exhaustion
41092,3,BP,positive regulation of establishment of protein localization to mitochondrion
41093,3,BP,negative regulation of lipid transport
41094,3,BP,negative regulation of amyloid fibril formation
41095,2,Gene,INTS4P1
41096,2,Gene,ANO4
41097,2,Gene,MIR5692C2
41098,3,BP,regulation of T cell cytokine production
41099,1,SideEffect,Rectal discharge
41100,3,BP,positive regulation of adherens junction organization
41101,2,Gene,LOC574538
41102,3,BP,epithelial cilium movement involved in determination of left/right asymmetry
41103,3,BP,mesenchymal to epithelial transition involved in metanephros morphogenesis
41104,2,Gene,MAGED1
41105,3,BP,response to metformin
41106,3,BP,uracil metabolic process
41107,2,Gene,DEFB110
41108,2,Gene,TERB1
41109,3,BP,tRNA wobble base modification
41110,2,Gene,SPINK13
41111,2,Gene,CCDC148-AS1
41112,3,BP,autocrine signaling
41113,3,BP,modulation by symbiont of host molecular function
41114,3,BP,basement membrane organization
41115,2,Gene,IL18R1
41116,5,MF,follicle-stimulating hormone receptor binding
41117,3,BP,putrescine catabolic process
41118,8,CC,neuronal cell body membrane
41119,2,Gene,ZNF705B
41120,8,CC,stereocilium tip
41121,3,BP,positive regulation of toll-like receptor 7 signaling pathway
41122,2,Gene,CAPN11
41123,5,MF,macrolide binding
41124,3,BP,endocardial cushion fusion
41125,2,Gene,INF2
41126,2,Gene,ZNF888
41127,2,Gene,MIR548AM
41128,3,BP,positive regulation of protein kinase B signaling
41129,3,BP,non-canonical Wnt signaling pathway involved in heart development
41130,3,BP,regulation of membrane invagination
41131,5,MF,"beta-1,3-galactosyltransferase activity"
41132,5,MF,neurotrophin binding
41133,2,Gene,MYOM3
41134,3,BP,mammary duct terminal end bud growth
41135,2,Gene,LOC101929592
41136,3,BP,histone H4-K16 acetylation
41137,3,BP,positive regulation of leukocyte mediated cytotoxicity
41138,2,Gene,ZFAND5
41139,2,Gene,LINC01098
41140,3,BP,V(D)J recombination
41141,3,BP,regulation of mesodermal cell differentiation
41142,1,SideEffect,Cardiac failure congestive
41143,2,Gene,PLAG1
41144,3,BP,heparin metabolic process
41145,1,SideEffect,Neuroectodermal neoplasm
41146,5,MF,alpha-L-arabinofuranosidase activity
41147,3,BP,regulation of NK T cell activation
41148,3,BP,negative regulation of apoptotic DNA fragmentation
41149,8,CC,distal axon
41150,3,BP,response to zinc ion
41151,8,CC,integrin alpha2-beta1 complex
41152,2,Gene,ANKRD36B
